Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilArea_filled
Altona,261 Queen St,4,h,1070000,S,Barlow,10/09/2016,13.8,3018,4,2,2.0,695,1970.0,Hobsons Bay,-378.733,1.448.147,Western Metropolitan,5301.0,Hobsons Bay
Altona,4/5 Rose St,2,u,425000,S,hockingstuart,10/09/2016,13.8,3018,2,1,2.0,115,1980.0,Hobsons Bay,-37.871,1.448.185,Western Metropolitan,5301.0,Hobsons Bay
Altona,1/60 David St,3,u,605000,S,Jas,10/12/2016,13.8,3018,3,2,2.0,230,1970.0,Hobsons Bay,-378.646,144.827,Western Metropolitan,5301.0,Hobsons Bay
Altona,1A Merritt Ct,3,t,705000,S,hockingstuart,11/02/2017,13.8,3018,3,2,2.0,197,1970.0,Hobsons Bay,-378.579,1.448.181,Western Metropolitan,5301.0,Hobsons Bay
Altona,4/31 Millers Rd,2,u,391000,SP,Greg,11/02/2017,13.8,3018,2,1,1.0,0,1965.0,Hobsons Bay,-378.678,1.448.384,Western Metropolitan,5301.0,Hobsons Bay
Altona,111/112 Pier St,2,u,440000,SP,hockingstuart,11/02/2017,13.8,3018,2,1,1.0,0,1970.0,Hobsons Bay,-378.659,14.483.100.000.000.000,Western Metropolitan,5301.0,Hobsons Bay
Altona,24 Wren St,4,h,845000,S,hockingstuart,11/02/2017,13.8,3018,4,1,2.0,745,1950.0,Hobsons Bay,-378.658,1.448.155,Western Metropolitan,5301.0,Hobsons Bay
Altona,1/152 Blyth St,3,t,743000,SP,Gunn&Co,12/11/2016,13.8,3018,3,2,2.0,211,1970.0,Hobsons Bay,-378.698,144.816,Western Metropolitan,5301.0,Hobsons Bay
Altona,4/57 Blyth St,3,u,730000,SP,Barlow,13/08/2016,13.8,3018,3,2,1.0,69,2014.0,Hobsons Bay,-37.868,1.448.286,Western Metropolitan,5301.0,Hobsons Bay
Altona,3/25 Rayner St,2,u,620000,SP,hockingstuart,14/05/2016,13.8,3018,2,1,1.0,168,1970.0,Hobsons Bay,-378.676,1.448.202,Western Metropolitan,5301.0,Hobsons Bay
Altona,3/46 Sargood St,2,u,447000,S,Burnham,15/10/2016,13.8,3018,2,1,1.0,137,1990.0,Hobsons Bay,-378.655,1.448.299,Western Metropolitan,5301.0,Hobsons Bay
Altona,1/57 Blyth St,3,u,730000,SP,Barlow,16/04/2016,13.8,3018,3,2,1.0,70,1970.0,Hobsons Bay,-37.868,1.448.287,Western Metropolitan,5301.0,Hobsons Bay
Altona,22 Fenfield St,3,h,678000,S,hockingstuart,16/04/2016,13.8,3018,3,1,2.0,606,1950.0,Hobsons Bay,-378.608,1.448.124,Western Metropolitan,5301.0,Hobsons Bay
Altona,5/8 David St,2,u,580000,PI,Biggin,16/07/2016,13.8,3018,2,2,1.0,175,2013.0,Hobsons Bay,-378.687,1.448.268,Western Metropolitan,5301.0,Hobsons Bay
Altona,1/28 Seves St,3,h,712000,S,hockingstuart,17/09/2016,13.8,3018,3,1,2.0,363,1970.0,Hobsons Bay,-378.674,1.448.375,Western Metropolitan,5301.0,Hobsons Bay
Altona,27 McIntyre Dr,3,h,840000,SP,Greg,18/03/2017,13.8,3018,3,2,2.0,534,1965.0,Hobsons Bay,-37.86,1.448.245,Western Metropolitan,5301.0,Hobsons Bay
Altona,4 Boyd St,3,h,980000,S,Barlow,19/11/2016,13.8,3018,3,1,2.0,724,1970.0,Hobsons Bay,-378.672,144.817,Western Metropolitan,5301.0,Hobsons Bay
Altona,12 Spear Ct,3,t,605100,S,hockingstuart,22/05/2016,13.8,3018,3,2,0.0,265,1970.0,Hobsons Bay,-378.583,1.448.172,Western Metropolitan,5301.0,Hobsons Bay
Altona,185 Queen St,3,h,880000,PI,Barlow,22/08/2016,13.8,3018,3,3,1.0,577,1970.0,Hobsons Bay,-378.699,1.448.235,Western Metropolitan,5301.0,Hobsons Bay
Altona,3/20 Mulga St,3,u,577000,S,Williams,23/04/2016,13.8,3018,3,2,1.0,205,2007.0,Hobsons Bay,-378.684,144.815,Western Metropolitan,5301.0,Hobsons Bay
Altona,51 Millers Rd,4,h,1030000,S,Barlow,25/02/2017,13.8,3018,4,1,0.0,797,1970.0,Hobsons Bay,-378.663,1.448.387,Western Metropolitan,5301.0,Hobsons Bay
Altona,2/119 Railway St N,3,u,605000,S,Barlow,25/02/2017,13.8,3018,3,1,2.0,181,1970.0,Hobsons Bay,-378.659,144.822,Western Metropolitan,5301.0,Hobsons Bay
Altona,24 McIntyre Dr,3,h,753000,S,Barlow,27/06/2016,13.8,3018,3,2,2.0,529,1970.0,Hobsons Bay,-378.612,1.448.247,Western Metropolitan,5301.0,Hobsons Bay
Altona,104 Maidstone St,2,h,857000,SP,hockingstuart,27/11/2016,13.8,3018,2,2,1.0,675,1950.0,Hobsons Bay,-378.653,1.448.129,Western Metropolitan,5301.0,Hobsons Bay
Altona,49 Bent St,3,h,1500000,S,Barlow,28/05/2016,13.8,3018,3,1,1.0,929,1970.0,Hobsons Bay,-378.651,144.832,Western Metropolitan,5301.0,Hobsons Bay
Altona,5/57 Blyth St,3,u,730000,SP,Barlow,28/05/2016,13.8,3018,3,2,1.0,70,2014.0,Hobsons Bay,-37.868,1.448.285,Western Metropolitan,5301.0,Hobsons Bay
Altona,219 Civic Pde,3,h,740000,S,Greg,28/08/2016,13.8,3018,3,1,2.0,604,1970.0,Hobsons Bay,-378.631,1.448.195,Western Metropolitan,5301.0,Hobsons Bay
Altona,3 Curtin Ct,4,h,931000,S,Sweeney,28/08/2016,13.8,3018,4,2,3.0,532,1970.0,Hobsons Bay,-378.637,1.448.365,Western Metropolitan,5301.0,Hobsons Bay
Altona,2/60 David St,2,h,535600,SP,Compton,30/07/2016,13.8,3018,2,1,1.0,154,1996.0,Hobsons Bay,-378.646,1.448.272,Western Metropolitan,5301.0,Hobsons Bay
Altona North,4 Knapp St,3,h,781000,S,Jas,03/09/2016,11.1,3025,3,1,2.0,533,1970.0,Hobsons Bay,-378.291,144.835,Western Metropolitan,5132.0,Hobsons Bay
Altona North,21 Hatherley Gr,3,h,750000,SP,Jas,04/03/2017,11.1,3025,3,1,3.0,554,1970.0,Hobsons Bay,-378.449,144.85,Western Metropolitan,5132.0,Hobsons Bay
Altona North,3/66 Marion St,2,t,421000,S,hockingstuart,04/03/2017,11.1,3025,2,1,1.0,77,2009.0,Hobsons Bay,-378.351,1.448.529,Western Metropolitan,5132.0,Hobsons Bay
Altona North,153 Mills St,3,h,1405000,S,Sweeney,04/03/2017,11.1,3025,3,1,3.0,655,1970.0,Hobsons Bay,-378.338,1.448.562,Western Metropolitan,5132.0,Hobsons Bay
Altona North,33 Carthy St,3,h,683000,S,FN,04/06/2016,11.1,3025,3,1,2.0,534,1967.0,Hobsons Bay,-378.284,1.448.355,Western Metropolitan,5132.0,Hobsons Bay
Altona North,16 Harris St,3,h,623000,S,Sweeney,04/06/2016,11.1,3025,3,1,3.0,540,1970.0,Hobsons Bay,-378.267,1.448.368,Western Metropolitan,5132.0,Hobsons Bay
Altona North,1/5 Little St,3,h,720000,VB,Greg,06/08/2016,11.1,3025,3,2,1.0,0,2012.0,Hobsons Bay,-378.379,1.448.583,Western Metropolitan,5132.0,Hobsons Bay
Altona North,1/95 Mills St,3,h,588000,S,Williams,07/05/2016,11.1,3025,3,1,1.0,328,1970.0,Hobsons Bay,-37.838,1.448.555,Western Metropolitan,5132.0,Hobsons Bay
Altona North,5 Binns St,3,h,710000,PI,Village,07/11/2016,11.1,3025,3,1,3.0,540,1960.0,Hobsons Bay,-378.294,1.448.378,Western Metropolitan,5132.0,Hobsons Bay
Altona North,21 Hatherley Gr,3,h,700000,VB,Jas,10/12/2016,11.1,3025,3,1,3.0,554,1970.0,Hobsons Bay,-378.449,144.85,Western Metropolitan,5132.0,Hobsons Bay
Altona North,1/256 Mason St,2,t,640000,S,Williams,11/03/2017,11.1,3025,2,1,1.0,252,1965.0,Hobsons Bay,-378.397,1.448.602,Western Metropolitan,5132.0,Hobsons Bay
Altona North,2/36 May St,3,h,675000,S,hockingstuart,14/05/2016,11.1,3025,3,2,2.0,171,2012.0,Hobsons Bay,-378.337,1.448.554,Western Metropolitan,5132.0,Hobsons Bay
Altona North,11 Beevers St,3,h,708000,S,Greg,15/10/2016,11.1,3025,3,1,2.0,585,1960.0,Hobsons Bay,-378.258,1.448.523,Western Metropolitan,5132.0,Hobsons Bay
Altona North,16 Beevers St,3,h,680000,S,Sweeney,19/11/2016,11.1,3025,3,1,3.0,551,1970.0,Hobsons Bay,-378.254,1.448.514,Western Metropolitan,5132.0,Hobsons Bay
Altona North,21 Neal Ct,3,h,770000,SP,hockingstuart,19/11/2016,11.1,3025,3,1,3.0,602,1970.0,Hobsons Bay,-378.327,1.448.451,Western Metropolitan,5132.0,Hobsons Bay
Altona North,31 Duosa Rd,3,h,923000,S,Greg,22/05/2016,11.1,3025,3,1,2.0,740,1970.0,Hobsons Bay,-378.269,1.448.455,Western Metropolitan,5132.0,Hobsons Bay
Altona North,2 Gadsden St,3,h,728500,S,Jas,22/08/2016,11.1,3025,3,1,1.0,531,1960.0,Hobsons Bay,-378.277,1.448.385,Western Metropolitan,5132.0,Hobsons Bay
Altona North,24 Hansen St,3,h,931000,S,hockingstuart,22/08/2016,11.1,3025,3,2,1.0,590,1950.0,Hobsons Bay,-378.382,1.448.649,Western Metropolitan,5132.0,Hobsons Bay
Altona North,122 McIntosh Rd,3,h,590000,S,Village,23/04/2016,11.1,3025,3,1,2.0,561,1970.0,Hobsons Bay,-378.444,1.448.491,Western Metropolitan,5132.0,Hobsons Bay
Altona North,35 May St,2,h,610000,S,RT,24/09/2016,11.1,3025,2,1,2.0,691,1970.0,Hobsons Bay,-37.834,1.448.553,Western Metropolitan,5132.0,Hobsons Bay
Altona North,6 Hill St,3,h,815000,S,hockingstuart,25/02/2017,11.1,3025,3,2,3.0,555,1960.0,Hobsons Bay,-378.318,1.448.388,Western Metropolitan,5132.0,Hobsons Bay
Altona North,84 May St,4,h,970000,S,Greg,25/02/2017,11.1,3025,4,1,2.0,708,1970.0,Hobsons Bay,-37.833,1.448.494,Western Metropolitan,5132.0,Hobsons Bay
Altona North,155 Chambers Rd,4,h,760000,S,Hunter,27/06/2016,11.1,3025,4,1,3.0,668,1970.0,Hobsons Bay,-378.262,1.448.439,Western Metropolitan,5132.0,Hobsons Bay
Altona North,268d Mason St,4,t,847500,S,RT,27/06/2016,11.1,3025,4,3,1.0,252,1970.0,Hobsons Bay,-378.393,1.448.568,Western Metropolitan,5132.0,Hobsons Bay
Altona North,107 McIntosh Rd,3,h,700000,SP,Hunter,27/11/2016,11.1,3025,3,1,1.0,557,1970.0,Hobsons Bay,-378.441,1.448.505,Western Metropolitan,5132.0,Hobsons Bay
Altona North,10 Knapp St,3,h,625000,PI,Hunter,28/05/2016,11.1,3025,3,1,1.0,536,1970.0,Hobsons Bay,-378.285,1.448.351,Western Metropolitan,5132.0,Hobsons Bay
Altona North,4/221 Blackshaws Rd,2,u,292000,S,Jas,28/08/2016,11.1,3025,2,1,1.0,153,1970.0,Hobsons Bay,-378.332,1.448.649,Western Metropolitan,5132.0,Hobsons Bay
Armadale,8/19 Mercer Rd,2,u,599000,S,Jellis,03/09/2016,6.3,3143,2,1,1.0,0,1964.0,Stonnington,-378.543,1.450.262,Southern Metropolitan,4836.0,Stonnington
Armadale,1/42 Adelaide St,2,u,550000,VB,Noel,03/12/2016,6.3,3143,2,1,0.0,861,1970.0,Stonnington,-378.539,1.450.284,Southern Metropolitan,4836.0,Stonnington
Armadale,14/71 Denbigh Rd,3,u,995000,S,Marshall,03/12/2016,6.3,3143,3,2,2.0,0,1998.0,Stonnington,-378.552,145.016,Southern Metropolitan,4836.0,Stonnington
Armadale,4/769 High St,3,t,1205000,S,Jellis,03/12/2016,6.3,3143,3,2,2.0,101,2000.0,Stonnington,-37.854,1.450.135,Southern Metropolitan,4836.0,Stonnington
Armadale,7 Llaneast St,3,h,1939000,S,Jellis,03/12/2016,6.3,3143,3,2,2.0,296,1889.0,Stonnington,-378.614,1.450.274,Southern Metropolitan,4836.0,Stonnington
Armadale,9/55 Northcote Rd,1,u,421500,S,Biggin,03/12/2016,6.3,3143,1,1,0.0,0,1970.0,Stonnington,-37.853,1.450.167,Southern Metropolitan,4836.0,Stonnington
Armadale,28 Cambridge St,3,h,1870000,S,Hodges,04/03/2017,6.3,3143,3,1,1.0,217,1888.0,Stonnington,-378.592,1.450.182,Southern Metropolitan,4836.0,Stonnington
Armadale,3/16 Fulton St,2,u,678000,S,hockingstuart,04/03/2017,6.3,3143,2,1,2.0,0,1970.0,Stonnington,-378.538,1.450.127,Southern Metropolitan,4836.0,Stonnington
Armadale,3/20 Mercer Rd,3,t,1918000,SP,Jellis,04/03/2017,6.3,3143,3,2,2.0,0,1995.0,Stonnington,-378.537,1.450.267,Southern Metropolitan,4836.0,Stonnington
Armadale,1/77 Wattletree Rd,2,u,660000,SP,hockingstuart,04/03/2017,6.3,3143,2,1,1.0,0,1970.0,Stonnington,-378.619,1.450.257,Southern Metropolitan,4836.0,Stonnington
Armadale,12 Willis St,3,h,2050000,S,Marshall,04/03/2017,6.3,3143,3,2,1.0,205,1910.0,Stonnington,-378.574,1.450.281,Southern Metropolitan,4836.0,Stonnington
Armadale,8/71 Denbigh Rd,2,u,700000,VB,Jellis,04/06/2016,6.3,3143,2,1,2.0,0,1970.0,Stonnington,-378.552,145.016,Southern Metropolitan,4836.0,Stonnington
Armadale,11/17 Myamyn St,2,u,2255000,S,Jellis,04/06/2016,6.3,3143,3,2,2.0,0,2006.0,Stonnington,-378.555,1.450.291,Southern Metropolitan,4836.0,Stonnington
Armadale,526 Orrong Rd,4,h,2255000,VB,Jellis,04/06/2016,6.3,3143,4,2,2.0,1334,1934.0,Stonnington,-37.858,1.450.111,Southern Metropolitan,4836.0,Stonnington
Armadale,9/19 Mercer Rd,3,u,735000,PI,Marshall,07/05/2016,6.3,3143,3,2,1.0,1334,1970.0,Stonnington,-378.543,1.450.262,Southern Metropolitan,4836.0,Stonnington
Armadale,6/26 Mercer Rd,2,u,825000,S,Jellis,07/05/2016,6.3,3143,2,1,1.0,0,1970.0,Stonnington,-378.528,1.450.268,Southern Metropolitan,4836.0,Stonnington
Armadale,538a Orrong Rd,3,t,1586000,S,RT,07/05/2016,6.3,3143,2,2,2.0,246,1970.0,Stonnington,-378.566,1.450.116,Southern Metropolitan,4836.0,Stonnington
Armadale,18/41 Kooyong Rd,2,u,645000,S,Marshall,08/10/2016,6.3,3143,3,1,1.0,0,1960.0,Stonnington,-378.596,1.450.198,Southern Metropolitan,4836.0,Stonnington
Armadale,10 William St,1,h,1435000,SP,Jellis,08/10/2016,6.3,3143,2,2,1.0,144,1900.0,Stonnington,-378.564,1.450.228,Southern Metropolitan,4836.0,Stonnington
Armadale,15/405 Dandenong Rd,1,u,280000,PI,hockingstuart,10/09/2016,6.3,3143,1,1,1.0,0,1975.0,Stonnington,-378.619,1.450.185,Southern Metropolitan,4836.0,Stonnington
Armadale,1/2 Armadale St,1,u,400000,PI,hockingstuart,10/12/2016,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.605,1.450.185,Southern Metropolitan,4836.0,Stonnington
Armadale,4/20 Mercer Rd,2,h,1780000,S,Marshall,10/12/2016,6.3,3143,2,2,2.0,0,1970.0,Stonnington,-378.537,1.450.267,Southern Metropolitan,4836.0,Stonnington
Armadale,8/58 Sutherland Rd,2,u,592500,S,hockingstuart,10/12/2016,6.3,3143,2,1,1.0,0,1970.0,Stonnington,-378.574,1.450.174,Southern Metropolitan,4836.0,Stonnington
Armadale,40 New St,2,h,1210000,S,Marshall,12/11/2016,6.3,3143,2,1,0.0,249,1910.0,Stonnington,-378.543,145.016,Southern Metropolitan,4836.0,Stonnington
Armadale,35 Northcote Rd,4,h,2255000,S,Marshall,12/11/2016,6.3,3143,4,2,2.0,624,1900.0,Stonnington,-378.536,1.450.173,Southern Metropolitan,4836.0,Stonnington
Armadale,7/53 Wattletree Rd,1,u,390000,S,Jellis,14/05/2016,6.3,3143,1,1,0.0,881,1970.0,Stonnington,-378.614,1.450.222,Southern Metropolitan,4836.0,Stonnington
Armadale,791 High St,3,h,1800000,PI,RT,15/10/2016,6.3,3143,3,2,2.0,405,1910.0,Stonnington,-378.545,1.450.145,Southern Metropolitan,4836.0,Stonnington
Armadale,25 Llaneast St,4,h,2200000,PI,Jellis,15/10/2016,6.3,3143,4,1,2.0,495,1900.0,Stonnington,-378.613,1.450.264,Southern Metropolitan,4836.0,Stonnington
Armadale,8/569 Orrong Rd,1,u,324000,S,Jellis,16/04/2016,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.537,1.450.114,Southern Metropolitan,4836.0,Stonnington
Armadale,34a Rose St,2,h,1125000,S,RT,17/09/2016,6.3,3143,3,1,2.0,169,1970.0,Stonnington,-37.851,1.450.161,Southern Metropolitan,4836.0,Stonnington
Armadale,42 Rose St,3,h,2250000,S,Marshall,17/09/2016,6.3,3143,3,3,1.0,301,1970.0,Stonnington,-378.511,1.450.167,Southern Metropolitan,4836.0,Stonnington
Armadale,12 Auburn Gr,3,h,2255000,S,hockingstuart,18/03/2017,6.3,3143,3,2,0.0,336,1970.0,Stonnington,-378.558,145.015,Southern Metropolitan,4836.0,Stonnington
Armadale,31 Hume St,2,h,1900000,VB,Jellis,18/03/2017,6.3,3143,2,2,0.0,207,1970.0,Stonnington,-378.571,1.450.224,Southern Metropolitan,4836.0,Stonnington
Armadale,10/581 Orrong Rd,1,u,440000,SP,Jellis,18/03/2017,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.531,1.450.115,Southern Metropolitan,4836.0,Stonnington
Armadale,7/579 Dandenong Rd,2,u,490000,PI,Ray,18/06/2016,6.3,3143,2,1,1.0,0,1966.0,Stonnington,-378.646,1.450.247,Southern Metropolitan,4836.0,Stonnington
Armadale,19 Glassford St,3,h,2255000,S,Marshall,18/06/2016,6.3,3143,3,2,1.0,316,1970.0,Stonnington,-378.521,145.019,Southern Metropolitan,4836.0,Stonnington
Armadale,14 New St,3,h,1300000,VB,Jellis,18/06/2016,6.3,3143,2,1,2.0,212,1900.0,Stonnington,-378.542,1.450.149,Southern Metropolitan,4836.0,Stonnington
Armadale,7/501 Orrong Rd,3,u,732000,S,Gary,18/06/2016,6.3,3143,3,2,2.0,0,1970.0,Stonnington,-378.597,1.450.104,Southern Metropolitan,4836.0,Stonnington
Armadale,6/51 Armadale St,2,u,704000,SP,Greg,19/11/2016,6.3,3143,2,1,1.0,0,1969.0,Stonnington,-378.573,1.450.186,Southern Metropolitan,4836.0,Stonnington
Armadale,12/41 Kooyong Rd,2,u,620000,VB,Marshall,19/11/2016,6.3,3143,3,1,1.0,0,1970.0,Stonnington,-378.596,1.450.198,Southern Metropolitan,4836.0,Stonnington
Armadale,63 Denbigh Rd,3,h,1900000,S,Marshall,22/05/2016,6.3,3143,3,1,2.0,328,1900.0,Stonnington,-378.559,1.450.158,Southern Metropolitan,4836.0,Stonnington
Armadale,13/56 Sutherland Rd,1,u,315000,SP,Fletchers,22/08/2016,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.575,1.450.174,Southern Metropolitan,4836.0,Stonnington
Armadale,7/22 Derby St,1,u,450000,PI,hockingstuart,24/09/2016,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.509,1.450.203,Southern Metropolitan,4836.0,Stonnington
Armadale,10/51 Armadale St,2,u,710000,S,Jellis,25/02/2017,6.3,3143,2,1,1.0,1334,1970.0,Stonnington,-378.573,1.450.186,Southern Metropolitan,4836.0,Stonnington
Armadale,2/377 Dandenong Rd,2,u,872000,S,Jellis,25/02/2017,6.3,3143,2,1,1.0,1194,1953.0,Stonnington,-378.604,1.450.147,Southern Metropolitan,4836.0,Stonnington
Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,25/02/2017,6.3,3143,2,1,1.0,0,1970.0,Stonnington,-378.593,1.450.156,Southern Metropolitan,4836.0,Stonnington
Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,25/02/2017,6.3,3143,3,1,2.0,186,1920.0,Stonnington,-378.554,1.450.173,Southern Metropolitan,4836.0,Stonnington
Armadale,61 Union St,4,h,2255000,S,Jellis,25/02/2017,6.3,3143,4,3,2.0,421,1970.0,Stonnington,-378.593,1.450.275,Southern Metropolitan,4836.0,Stonnington
Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,27/06/2016,6.3,3143,1,1,1.0,0,1970.0,Stonnington,-378.618,1.450.183,Southern Metropolitan,4836.0,Stonnington
Armadale,44 Denbigh Rd,4,h,2255000,S,Jellis,27/11/2016,6.3,3143,4,1,2.0,709,1900.0,Stonnington,-378.574,145.016,Southern Metropolitan,4836.0,Stonnington
Armadale,44 Hampden Rd,4,h,2255000,VB,Kay,27/11/2016,6.3,3143,4,3,3.0,563,2000.0,Stonnington,-378.582,1.450.138,Southern Metropolitan,4836.0,Stonnington
Armadale,3/769 High St,3,t,1101000,S,Jellis,27/11/2016,6.3,3143,3,1,2.0,103,2000.0,Stonnington,-378.542,1.450.135,Southern Metropolitan,4836.0,Stonnington
Armadale,4 Mercer Rd,3,h,2255000,S,Marshall,27/11/2016,6.3,3143,3,2,2.0,617,1998.0,Stonnington,-378.557,1.450.264,Southern Metropolitan,4836.0,Stonnington
Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,28/05/2016,6.3,3143,2,1,1.0,0,1940.0,Stonnington,-37.853,1.450.264,Southern Metropolitan,4836.0,Stonnington
Armadale,2/532 Orrong Rd,2,u,565000,S,Ray,28/08/2016,6.3,3143,3,1,1.0,0,1970.0,Stonnington,-378.573,1.450.112,Southern Metropolitan,4836.0,Stonnington
Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,28/08/2016,6.3,3143,1,1,1.0,0,2013.0,Stonnington,-378.549,1.450.113,Southern Metropolitan,4836.0,Stonnington
Armadale,3/50 Denbigh Rd,2,u,546000,SP,hockingstuart,30/07/2016,6.3,3143,2,0,0.0,0,1970.0,Stonnington,-378.568,1.450.161,Southern Metropolitan,4836.0,Stonnington
Armadale,7/844 Malvern Rd,2,u,471500,S,Ray,30/07/2016,6.3,3143,2,1,1.0,0,1980.0,Stonnington,-378.503,1.450.185,Southern Metropolitan,4836.0,Stonnington
Ascot Vale,2/43 Roxburgh St,2,u,455000,S,Nelson,03/09/2016,5.9,3032,3,1,2.0,0,1970.0,Moonee Valley,-377.756,1.449.165,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,03/12/2016,5.9,3032,3,1,2.0,298,1920.0,Moonee Valley,-377.777,1.449.195,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,03/12/2016,5.9,3032,2,1,1.0,0,1980.0,Moonee Valley,-377.761,1.449.201,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,04/03/2017,5.9,3032,3,2,2.0,277,1910.0,Moonee Valley,-377.777,1.449.221,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,04/03/2017,5.9,3032,2,1,1.0,423,1970.0,Moonee Valley,-377.736,1.449.015,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,44 The Parade,4,h,1850000,S,Brad,04/03/2017,5.9,3032,4,3,1.0,478,1900.0,Moonee Valley,-377.729,1.449.179,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,97 Walter St,3,h,1284000,S,Woodards,04/03/2017,5.9,3032,3,1,2.0,623,1938.0,Moonee Valley,-377.758,1.449.089,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,04/06/2016,5.9,3032,3,2,2.0,285,1900.0,Moonee Valley,-37.775,1.449.091,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,04/06/2016,5.9,3032,2,1,1.0,214,1890.0,Moonee Valley,-377.776,1.449.142,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,04/06/2016,5.9,3032,2,1,1.0,226,1920.0,Moonee Valley,-377.745,1.449.093,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,06/08/2016,5.9,3032,2,1,1.0,269,1900.0,Moonee Valley,-377.748,144.929,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,06/08/2016,5.9,3032,3,1,1.0,417,1900.0,Moonee Valley,-377.756,1.449.208,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,07/05/2016,5.9,3032,3,1,2.0,350,1904.0,Moonee Valley,-377.759,144.91,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,47 Hurtle St,2,h,940000,S,Nelson,07/05/2016,5.9,3032,2,1,1.0,330,1970.0,Moonee Valley,-37.773,1.449.049,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,07/05/2016,5.9,3032,2,1,1.0,118,1890.0,Moonee Valley,-377.807,1.449.288,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,4 The Parade,2,h,950000,SP,Raine,07/05/2016,5.9,3032,2,1,1.0,173,1900.0,Moonee Valley,-377.731,1.449.206,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,07/11/2016,5.9,3032,2,1,2.0,228,1995.0,Moonee Valley,-377.718,1.449.066,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,08/10/2016,5.9,3032,4,1,2.0,594,1960.0,Moonee Valley,-377.819,1.449.064,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,2/78 Ormond Rd,2,h,636500,S,Jellis,08/10/2016,5.9,3032,2,1,1.0,0,1970.0,Moonee Valley,-377.738,1.449.345,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,83 Roseberry St,3,h,910000,S,Raine,08/10/2016,5.9,3032,3,1,0.0,317,1970.0,Moonee Valley,-377.746,1.449.112,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,51 Francis St,2,h,770000,PI,Nelson,10/09/2016,5.9,3032,2,1,1.0,226,1900.0,Moonee Valley,-377.774,1.449.186,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,33 Dalgety Dr,3,h,960000,S,Walshe,10/12/2016,5.9,3032,3,2,2.0,229,2011.0,Moonee Valley,-377.778,1.449.065,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,12 Mirams St,4,h,890000,SP,Raine,10/12/2016,5.9,3032,4,1,1.0,300,1890.0,Moonee Valley,-377.766,1.449.143,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,2 The Parade,2,h,965000,S,Nelson,10/12/2016,5.9,3032,2,1,1.0,170,1970.0,Moonee Valley,-377.732,1.449.206,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,78 The Parade,3,h,1440000,S,Nelson,11/02/2017,5.9,3032,3,1,1.0,487,1900.0,Moonee Valley,-377.725,1.449.146,Western Metropolitan,6567.0,Moonee Valley
Ascot Vale,11 Ascot St,2,h,955000,S,Woodards,11/03/2017,5.9,3032,2,1,0.0,255,1970.0,Moonee Valley,-377.825,1.449.208,Western Metropolitan,6567.0,Moonee Valley
